day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;51000;KELP;2020;28;;;;;2023;28;;;;;2021.5;264.98779296875
-1;51000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;912.0
-1;51100;RAINFOREST_RESIN;9998;6;9996;1;9995;25;10004;1;10005;25;;;10001.0;912.0
-1;51100;KELP;2020;26;;;;;2023;26;;;;;2021.5;265.5625
-1;51200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;912.0
-1;51200;KELP;2020;30;;;;;2023;30;;;;;2021.5;265.193359375
-1;51300;KELP;2020;25;;;;;2023;25;;;;;2021.5;266.240234375
-1;51300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;912.0
-1;51400;KELP;2020;30;;;;;2023;30;;;;;2021.5;272.724609375
-1;51400;RAINFOREST_RESIN;9995;30;;;;;10002;3;10005;30;;;9998.5;912.0
-1;51500;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;912.0
-1;51500;KELP;2022;1;2020;30;;;2023;30;;;;;2022.5;272.35546875
-1;51600;RAINFOREST_RESIN;10000;5;9996;2;9995;22;10002;1;10004;2;10005;22;10001.0;912.0
-1;51600;KELP;2021;5;2020;24;;;2023;24;;;;;2022.0;273.5703125
-1;51700;KELP;2020;16;;;;;2023;20;;;;;2021.5;272.443359375
-1;51700;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;914.0
-1;51800;KELP;2020;1;2019;24;;;2023;25;;;;;2021.5;269.6640625
-1;51800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;958.0
-1;51900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;958.0
-1;51900;KELP;2021;4;2019;24;;;2023;24;;;;;2022.0;267.15625
-1;52000;RAINFOREST_RESIN;9998;3;9995;29;;;10005;29;;;;;10001.5;973.0
-1;52000;KELP;2019;29;;;;;2021;6;2023;29;;;2020.0;268.10546875
-1;52100;KELP;2019;21;;;;;2023;21;;;;;2021.0;268.287109375
-1;52100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;973.0
-1;52200;KELP;2019;31;;;;;2023;31;;;;;2021.0;266.744140625
-1;52200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1005.0
-1;52300;RAINFOREST_RESIN;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;1005.0
-1;52300;KELP;2022;1;2019;28;;;2023;28;;;;;2022.5;267.63671875
-1;52400;RAINFOREST_RESIN;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;1007.0
-1;52400;KELP;2020;30;;;;;2023;30;;;;;2021.5;272.068359375
-1;52500;KELP;2022;1;2020;28;;;2023;28;;;;;2022.5;271.6298828125
-1;52500;RAINFOREST_RESIN;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;1007.0
-1;52600;RAINFOREST_RESIN;9998;1;9996;1;9995;22;10000;4;10004;1;10005;22;9999.0;1009.0
-1;52600;KELP;2020;1;2019;22;;;2021;4;2023;23;;;2020.5;269.7919921875
-1;52700;KELP;2019;26;;;;;2023;27;;;;;2021.0;268.7158203125
-1;52700;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1009.0
-1;52800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1009.0
-1;52800;KELP;2019;26;;;;;2023;26;;;;;2021.0;270.43359375
-1;52900;KELP;2020;30;;;;;2023;30;;;;;2021.5;270.662109375
-1;52900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1009.0
-1;53000;RAINFOREST_RESIN;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;1033.0
-1;53000;KELP;2020;21;;;;;2023;21;;;;;2021.5;271.78515625
-1;53100;KELP;2019;24;;;;;2023;24;;;;;2021.0;269.33203125
-1;53100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1035.0
-1;53200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1035.0
-1;53200;KELP;2022;1;2019;31;;;2023;31;;;;;2022.5;269.6416015625
-1;53300;KELP;2020;29;;;;;2023;29;;;;;2021.5;271.4775390625
-1;53300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1035.0
-1;53400;RAINFOREST_RESIN;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;1035.0
-1;53400;KELP;2020;25;;;;;2023;25;;;;;2021.5;272.814453125
-1;53500;KELP;2020;23;;;;;2023;23;;;;;2021.5;272.111328125
-1;53500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;1;10004;2;10005;21;9999.0;1035.0
-1;53600;RAINFOREST_RESIN;9995;24;;;;;9998;9;10005;24;;;9996.5;1035.0
-1;53600;KELP;2020;24;;;;;2023;24;;;;;2021.5;271.3984375
-1;53700;KELP;2019;30;;;;;2023;30;;;;;2021.0;270.69921875
-1;53700;RAINFOREST_RESIN;9998;1;9995;30;;;10005;30;;;;;10001.5;1053.0
-1;53800;RAINFOREST_RESIN;10002;3;9995;30;;;10005;30;;;;;10003.5;1053.0
-1;53800;KELP;2019;30;;;;;2023;30;;;;;2021.0;270.5751953125
-1;53900;KELP;2019;27;;;;;2023;27;;;;;2021.0;270.212890625
-1;53900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1059.0
-1;54000;RAINFOREST_RESIN;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;1065.0
-1;54000;KELP;2020;31;;;;;2022;1;2023;31;;;2021.0;273.57080078125
-1;54100;KELP;2020;24;;;;;2022;2;2023;24;;;2021.0;273.41162109375
-1;54100;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;1065.0
-1;54200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1066.0
-1;54200;KELP;2020;28;;;;;2023;28;;;;;2021.5;273.625
-1;54300;KELP;2022;1;2019;25;;;2023;25;;;;;2022.5;271.9599609375
-1;54300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1066.0
-1;54400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1078.0
-1;54400;KELP;2019;29;;;;;2022;29;;;;;2020.5;272.80078125
-1;54500;KELP;2019;21;;;;;2022;21;;;;;2020.5;272.3193359375
-1;54500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1078.0
-1;54600;RAINFOREST_RESIN;10002;3;9995;27;;;10005;27;;;;;10003.5;1078.0
-1;54600;KELP;2019;27;;;;;2023;27;;;;;2021.0;272.9697265625
-1;54700;KELP;2019;29;;;;;2020;4;2022;29;;;2019.5;272.779296875
-1;54700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1084.0
-1;54800;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;1084.0
-1;54800;KELP;2019;27;;;;;2021;1;2022;27;;;2020.0;275.498046875
-1;54900;KELP;2019;29;;;;;2022;29;;;;;2020.5;275.029296875
-1;54900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;1084.0
-1;55000;RAINFOREST_RESIN;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;1084.0
-1;55000;KELP;2019;36;;;;;2022;30;;;;;2020.5;273.021484375
-1;55100;KELP;2019;37;;;;;2022;29;;;;;2020.5;271.642578125
-1;55100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1084.0
-1;55200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1092.0
-1;55200;KELP;2018;21;;;;;2019;3;2020;8;2022;23;2018.5;272.1240234375
-1;55300;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10002;2;10004;2;9997.0;1092.0
-1;55300;KELP;2018;29;;;;;2022;29;;;;;2020.0;274.6875
-1;55400;RAINFOREST_RESIN;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;1094.0
-1;55400;KELP;2019;2;2018;22;;;2022;22;;;;;2020.5;274.9921875
-1;55500;KELP;2021;1;2019;4;2018;25;2022;25;;;;;2021.5;275.73828125
-1;55500;RAINFOREST_RESIN;9995;25;;;;;10002;9;10005;25;;;9998.5;1094.0
-1;55600;KELP;2019;3;2018;26;;;2022;26;;;;;2020.5;276.1171875
-1;55600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1094.0
-1;55700;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1094.0
-1;55700;KELP;2019;25;;;;;2022;23;;;;;2020.5;276.927734375
-1;55800;RAINFOREST_RESIN;9998;6;9996;1;9995;26;10004;1;10005;26;;;10001.0;1097.0
-1;55800;KELP;2018;27;;;;;2022;27;;;;;2020.0;276.02734375
-1;55900;KELP;2018;22;;;;;2022;22;;;;;2020.0;274.158203125
-1;55900;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1097.0
-1;56000;KELP;2018;24;;;;;2019;3;2021;2;2022;22;2018.5;273.259765625
-1;56000;RAINFOREST_RESIN;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;1097.0
-1;56100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1097.0
-1;56100;KELP;2019;22;;;;;2022;22;;;;;2020.5;282.294921875
-1;56200;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1097.0
-1;56200;KELP;2020;2;2018;30;;;2022;30;;;;;2021.0;279.32421875
-1;56300;KELP;2019;6;2018;27;;;2022;27;;;;;2020.5;278.83203125
-1;56300;RAINFOREST_RESIN;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;1097.0
-1;56400;KELP;2018;31;;;;;2022;31;;;;;2020.0;278.376953125
-1;56400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1099.0
-1;56500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1099.0
-1;56500;KELP;2018;29;;;;;2022;29;;;;;2020.0;278.05859375
-1;56600;RAINFOREST_RESIN;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;1099.0
-1;56600;KELP;2019;2;2018;29;;;2022;31;;;;;2020.5;279.70703125
-1;56700;KELP;2020;6;2018;26;;;2022;26;;;;;2021.0;277.5
-1;56700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;1099.0
-1;56800;KELP;2018;24;;;;;2021;2;2022;22;;;2019.5;277.2490234375
-1;56800;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;22;;;10003.0;1099.0
-1;56900;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1101.0
-1;56900;KELP;2018;24;;;;;2021;22;;;;;2019.5;276.056640625
-1;57000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1101.0
-1;57000;KELP;2018;28;;;;;2020;8;2021;28;;;2019.0;274.39453125
-1;57100;KELP;2017;27;;;;;2020;27;;;;;2018.5;271.7451171875
-1;57100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1101.0
-1;57200;KELP;2019;1;2017;27;;;2020;27;;;;;2019.5;270.962890625
-1;57200;RAINFOREST_RESIN;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;1101.0
-1;57300;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;1105.0
-1;57300;KELP;2017;27;;;;;2020;27;;;;;2018.5;271.77880859375
-1;57400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1105.0
-1;57400;KELP;2017;24;;;;;2019;2;2020;24;;;2018.0;271.40283203125
-1;57500;KELP;2019;5;2017;30;;;2020;25;;;;;2019.5;271.46826171875
-1;57500;RAINFOREST_RESIN;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;1105.0
-1;57600;KELP;2017;24;;;;;2020;24;;;;;2018.5;273.306884765625
-1;57600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1105.0
-1;57700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1105.0
-1;57700;KELP;2017;29;;;;;2020;29;;;;;2018.5;273.32275390625
-1;57800;RAINFOREST_RESIN;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;1105.0
-1;57800;KELP;2017;31;;;;;2020;2;2021;29;;;2018.5;273.11669921875
-1;57900;KELP;2017;27;;;;;2018;6;2019;5;2020;2;2017.5;273.1883544921875
-1;57900;RAINFOREST_RESIN;9996;2;9995;25;;;9998;1;10000;6;10004;2;9997.0;1105.0
-1;58000;KELP;2017;29;;;;;2020;1;2021;24;;;2018.5;277.9892578125
-1;58000;RAINFOREST_RESIN;9996;1;9995;24;;;9998;4;10004;1;10005;24;9997.0;1107.0
-1;58100;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1115.0
-1;58100;KELP;2017;23;;;;;2020;23;;;;;2018.5;293.05859375
-1;58200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1127.0
-1;58200;KELP;2017;31;;;;;2020;31;;;;;2018.5;292.68359375
-1;58300;KELP;2017;29;;;;;2020;29;;;;;2018.5;292.9736328125
-1;58300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1127.0
-1;58400;KELP;2016;23;;;;;2018;1;2019;23;;;2017.0;299.5478515625
-1;58400;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1127.0
-1;58500;RAINFOREST_RESIN;9995;21;;;;;10002;1;10005;21;;;9998.5;1127.0
-1;58500;KELP;2016;21;;;;;2019;21;;;;;2017.5;304.123046875
-1;58600;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;1127.0
-1;58600;KELP;2015;25;;;;;2017;7;2019;25;;;2016.0;301.8125
-1;58700;KELP;2015;34;;;;;2018;32;;;;;2016.5;299.396484375
-1;58700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1129.0
-1;58800;KELP;2015;29;;;;;2019;29;;;;;2017.0;301.54296875
-1;58800;RAINFOREST_RESIN;9995;29;;;;;10002;1;10005;29;;;9998.5;1129.0
-1;58900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1177.0
-1;58900;KELP;2015;25;;;;;2019;25;;;;;2017.0;302.849609375
-1;59000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1177.0
-1;59000;KELP;2016;22;;;;;2019;22;;;;;2017.5;305.392578125
-1;59100;KELP;2016;34;;;;;2019;27;;;;;2017.5;307.47265625
-1;59100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1177.0
-1;59200;KELP;2016;31;;;;;2020;31;;;;;2018.0;311.5771484375
-1;59200;RAINFOREST_RESIN;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;1181.0
-1;59300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1181.0
-1;59300;KELP;2016;26;;;;;2018;2;2019;27;;;2017.0;308.134765625
-1;59400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1181.0
-1;59400;KELP;2015;22;;;;;2019;22;;;;;2017.0;303.6708984375
-1;59500;KELP;2015;23;;;;;2019;23;;;;;2017.0;304.4140625
-1;59500;RAINFOREST_RESIN;10002;5;9995;23;;;10005;23;;;;;10003.5;1181.0
-1;59600;KELP;2016;29;;;;;2019;29;;;;;2017.5;305.3466796875
-1;59600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1191.0
-1;59700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1191.0
-1;59700;KELP;2015;21;;;;;2018;21;;;;;2016.5;298.6513671875
-1;59800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1191.0
-1;59800;KELP;2015;25;;;;;2018;25;;;;;2016.5;299.576171875
-1;59900;KELP;2015;24;;;;;2018;24;;;;;2016.5;298.5888671875
-1;59900;RAINFOREST_RESIN;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;1191.0
-1;60000;KELP;2015;22;;;;;2018;22;;;;;2016.5;299.3984375
-1;60000;RAINFOREST_RESIN;9998;3;9995;22;;;10005;22;;;;;10001.5;1191.0
-1;60100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1197.0
-1;60100;KELP;2015;27;;;;;2018;27;;;;;2016.5;299.294921875
-1;60200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1197.0
-1;60200;KELP;2016;3;2015;25;;;2018;25;;;;;2017.0;297.6943359375
-1;60300;KELP;2015;28;;;;;2018;28;;;;;2016.5;297.4931640625
-1;60300;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1229.0
-1;60400;KELP;2015;1;2014;20;;;2018;21;;;;;2016.5;296.8388671875
-1;60400;RAINFOREST_RESIN;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;1229.0
-1;60500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1231.0
-1;60500;KELP;2015;24;;;;;2018;24;;;;;2016.5;300.509765625
-1;60600;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1231.0
-1;60600;KELP;2015;26;;;;;2018;24;;;;;2016.5;300.3095703125
-1;60700;KELP;2015;22;;;;;2017;5;2018;22;;;2016.0;300.2548828125
-1;60700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1231.0
-1;60800;KELP;2015;31;;;;;2018;32;;;;;2016.5;300.3505859375
-1;60800;RAINFOREST_RESIN;10002;10;9996;2;9995;30;10004;2;10005;30;;;10003.0;1231.0
-1;60900;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1251.0
-1;60900;KELP;2015;28;;;;;2017;4;2018;31;;;2016.0;298.697265625
-1;61000;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1251.0
-1;61000;KELP;2015;28;;;;;2018;28;;;;;2016.5;299.6103515625
-1;61100;KELP;2015;29;;;;;2017;3;2018;29;;;2016.0;297.58203125
-1;61100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1251.0
-1;61200;KELP;2015;22;;;;;2016;2;2018;22;;;2015.5;299.3046875
-1;61200;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10000;2;10004;1;10005;21;9999.0;1251.0
-1;61300;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1251.0
-1;61300;KELP;2015;23;;;;;2018;23;;;;;2016.5;302.63671875
-1;61400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1251.0
-1;61400;KELP;2015;31;;;;;2018;1;2019;30;;;2016.5;303.529296875
-1;61500;KELP;2015;29;;;;;2018;29;;;;;2016.5;300.041015625
-1;61500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1251.0
-1;61600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1251.0
-1;61600;KELP;2015;30;;;;;2017;5;2018;30;;;2016.0;298.12890625
-1;61700;KELP;2014;26;;;;;2016;7;2017;27;;;2015.0;291.740234375
-1;61700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1251.0
-1;61800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1251.0
-1;61800;KELP;2015;20;;;;;2018;20;;;;;2016.5;298.5078125
-1;61900;KELP;2014;26;;;;;2017;26;;;;;2015.5;292.46484375
-1;61900;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;1251.0
-1;62000;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1255.0
-1;62000;KELP;2016;1;2014;20;;;2017;20;;;;;2016.5;293.642578125
-1;62100;KELP;2014;25;;;;;2017;25;;;;;2015.5;294.3525390625
-1;62100;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1255.0
-1;62200;RAINFOREST_RESIN;9995;25;;;;;10002;3;10005;25;;;9998.5;1255.0
-1;62200;KELP;2014;25;;;;;2017;25;;;;;2015.5;293.5400390625
-1;62300;KELP;2014;22;;;;;2017;22;;;;;2015.5;294.1611328125
-1;62300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1255.0
-1;62400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1263.0
-1;62400;KELP;2014;25;;;;;2016;8;2018;25;;;2015.0;296.6171875
-1;62500;KELP;2015;3;2014;23;;;2018;24;;;;;2016.5;296.77734375
-1;62500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1263.0
-1;62600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1263.0
-1;62600;KELP;2015;29;;;;;2018;29;;;;;2016.5;299.505859375
-1;62700;KELP;2015;26;;;;;2018;26;;;;;2016.5;299.267578125
-1;62700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1263.0
-1;62800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1263.0
-1;62800;KELP;2015;25;;;;;2017;1;2019;26;;;2016.0;301.4541015625
-1;62900;KELP;2016;29;;;;;2018;1;2019;29;;;2017.0;304.6396484375
-1;62900;RAINFOREST_RESIN;9996;2;9995;27;;;9998;4;10004;2;10005;27;9997.0;1263.0
-1;63000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1271.0
-1;63000;KELP;2016;29;;;;;2018;4;2019;29;;;2017.0;304.96875
-1;63100;KELP;2016;25;;;;;2020;26;;;;;2018.0;307.7099609375
-1;63100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1271.0
-1;63200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1271.0
-1;63200;KELP;2016;28;;;;;2020;28;;;;;2018.0;307.921875
-1;63300;KELP;2016;32;;;;;2019;2;2020;30;;;2017.5;307.1884765625
-1;63300;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1271.0
-1;63400;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1271.0
-1;63400;KELP;2018;3;2016;26;;;2020;26;;;;;2019.0;307.552734375
-1;63500;KELP;2016;22;;;;;2019;20;;;;;2017.5;307.31884765625
-1;63500;RAINFOREST_RESIN;9998;8;9995;20;;;10005;20;;;;;10001.5;1271.0
-1;63600;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1271.0
-1;63600;KELP;2018;1;2016;21;;;2019;21;;;;;2018.5;307.046875
-1;63700;KELP;2017;8;2016;30;;;2019;2;2020;28;;;2018.0;307.727294921875
-1;63700;RAINFOREST_RESIN;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;1271.0
-1;63800;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1271.0
-1;63800;KELP;2016;21;;;;;2018;7;2020;22;;;2017.0;307.938232421875
-1;63900;KELP;2016;21;;;;;2018;6;2020;21;;;2017.0;307.635009765625
-1;63900;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1271.0
-1;64000;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;1319.0
-1;64000;KELP;2016;30;;;;;2019;30;;;;;2017.5;307.440673828125
-1;64100;KELP;2016;27;;;;;2019;27;;;;;2017.5;308.16259765625
-1;64100;RAINFOREST_RESIN;9995;27;;;;;10002;6;10005;27;;;9998.5;1320.0
-1;64200;KELP;2015;25;;;;;2018;25;;;;;2016.5;305.1298828125
-1;64200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1320.0
-1;64300;RAINFOREST_RESIN;9998;7;9996;1;9995;22;10004;1;10005;22;;;10001.0;1328.0
-1;64300;KELP;2015;23;;;;;2018;23;;;;;2016.5;304.36865234375
-1;64400;RAINFOREST_RESIN;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;1328.0
-1;64400;KELP;2015;31;;;;;2018;29;;;;;2016.5;304.56298828125
-1;64500;KELP;2015;29;;;;;2017;6;2018;29;;;2016.0;304.845703125
-1;64500;RAINFOREST_RESIN;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;1328.0
-1;64600;KELP;2015;26;;;;;2018;26;;;;;2016.5;304.537109375
-1;64600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1328.0
-1;64700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1328.0
-1;64700;KELP;2015;28;;;;;2018;28;;;;;2016.5;303.6455078125
-1;64800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1328.0
-1;64800;KELP;2015;2;2014;30;;;2018;32;;;;;2016.5;303.58056640625
-1;64900;KELP;2015;31;;;;;2017;3;2018;31;;;2016.0;303.64501953125
-1;64900;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1328.0
-1;65000;KELP;2015;25;;;;;2018;25;;;;;2016.5;304.619140625
-1;65000;RAINFOREST_RESIN;9995;25;;;;;9998;1;10005;25;;;9996.5;1328.0
-1;65100;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1330.0
-1;65100;KELP;2015;25;;;;;2018;25;;;;;2016.5;304.29052734375
-1;65200;RAINFOREST_RESIN;9998;8;9995;29;;;10005;29;;;;;10001.5;1334.0
-1;65200;KELP;2017;1;2015;29;;;2019;29;;;;;2018.0;305.87841796875
-1;65300;KELP;2015;21;;;;;2017;2;2018;21;;;2016.0;305.23046875
-1;65300;RAINFOREST_RESIN;9995;21;;;;;10002;3;10005;21;;;9998.5;1334.0
-1;65400;KELP;2015;28;;;;;2016;3;2018;28;;;2015.5;305.431884765625
-1;65400;RAINFOREST_RESIN;9996;2;9995;26;;;10000;3;10004;2;10005;26;9998.0;1336.0
-1;65500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1336.0
-1;65500;KELP;2015;36;;;;;2018;29;;;;;2016.5;306.5478515625
-1;65600;RAINFOREST_RESIN;9998;5;9995;20;;;10005;20;;;;;10001.5;1336.0
-1;65600;KELP;2015;20;;;;;2019;20;;;;;2017.0;308.1552734375
-1;65700;KELP;2014;29;;;;;2018;29;;;;;2016.0;304.7802734375
-1;65700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1336.0
-1;65800;KELP;2015;20;;;;;2017;7;2018;20;;;2016.0;305.2451171875
-1;65800;RAINFOREST_RESIN;9998;9;9995;20;;;10005;20;;;;;10001.5;1336.0
-1;65900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1336.0
